invoice_id,company_code,customer_id,customer_group,region,industry,invoice_amount,currency,payment_terms_days,days_since_invoice,dispute_flag,previous_late_payments,open_items_count,credit_score,dunning_level,has_purchase_order,invoice_channel,month,target_paid_late
INV0001607,3000,CUST0092,Public Sector,DACH,Utilities,591.34,EUR,30,111,1,6,1,679,0,1,Portal,4,0
INV0001608,1000,CUST0033,Enterprise,EMEA,Utilities,8569.45,USD,30,25,0,2,5,638,0,1,Portal,10,0
INV0001609,1100,CUST0050,Mid-Market,Americas,Manufacturing,2119.43,EUR,45,71,0,1,4,655,2,0,EDI,10,0
INV0001610,1100,CUST0004,SMB,EMEA,Healthcare,2973.87,USD,60,107,0,1,4,661,0,1,Email,7,0
INV0001611,1000,CUST0010,Enterprise,APJ,Retail,1400.21,USD,45,110,0,1,2,687,3,1,Portal,3,1
INV0001612,2000,CUST0029,Mid-Market,EMEA,Technology,4566.06,EUR,30,75,1,0,2,646,2,1,Portal,6,1
INV0001613,2000,CUST0082,Mid-Market,EMEA,Technology,12944.64,GBP,60,66,0,3,3,675,0,1,EDI,4,0
INV0001614,1000,CUST0120,Public Sector,EMEA,Retail,11264.09,EUR,30,56,0,0,5,622,0,1,EDI,8,0
INV0001615,2000,CUST0142,Mid-Market,EMEA,Utilities,22370.51,EUR,45,105,1,1,7,844,0,0,Portal,1,0
INV0001616,1000,CUST0114,SMB,Americas,Utilities,25961.17,EUR,14,106,0,1,3,756,1,1,EDI,6,0
INV0001617,1000,CUST0112,Mid-Market,DACH,Technology,493.65,USD,14,29,0,0,1,717,0,1,Paper,12,0
INV0001618,1100,CUST0169,Enterprise,EMEA,Manufacturing,1207.97,CHF,45,17,0,2,11,647,0,1,Email,3,0
INV0001619,3000,CUST0047,SMB,Americas,Manufacturing,633.59,EUR,30,98,1,3,4,742,2,1,EDI,6,1
INV0001620,1000,CUST0144,Enterprise,APJ,Retail,8213.44,EUR,45,98,0,2,4,702,1,1,Portal,6,0
INV0001621,1000,CUST0169,Enterprise,Americas,Utilities,2043.18,EUR,45,12,0,0,7,689,2,1,Email,11,0
INV0001622,1100,CUST0103,Mid-Market,APJ,Technology,2530.98,USD,14,59,0,1,11,640,0,1,Portal,12,0
INV0001623,2000,CUST0152,SMB,APJ,Manufacturing,3369.68,EUR,30,61,0,3,8,701,1,1,Portal,11,0
INV0001624,1000,CUST0025,Mid-Market,EMEA,Technology,6321.42,EUR,45,6,1,1,6,806,1,1,Portal,8,1
INV0001625,1100,CUST0159,Enterprise,APJ,Utilities,889.28,EUR,45,80,0,4,9,686,0,1,EDI,6,0
INV0001626,2000,CUST0102,Mid-Market,APJ,Technology,1127.99,EUR,60,117,0,2,3,660,0,1,Portal,9,1
INV0001627,1000,CUST0040,Enterprise,DACH,Technology,4235.94,USD,30,26,0,4,6,687,0,0,EDI,1,0
INV0001628,1000,CUST0012,Enterprise,Americas,Manufacturing,14893.55,EUR,60,94,0,3,2,683,0,1,Email,8,0
INV0001629,1000,CUST0130,Mid-Market,DACH,Utilities,4118.86,EUR,30,10,0,2,3,639,1,1,EDI,4,0
INV0001630,1100,CUST0078,Enterprise,Americas,Manufacturing,1842.28,EUR,14,26,0,3,3,624,2,1,Portal,6,1
INV0001631,1100,CUST0056,Mid-Market,DACH,Utilities,443.36,EUR,45,68,0,2,3,739,3,1,Email,8,0
INV0001632,3000,CUST0071,SMB,Americas,Retail,11502.38,EUR,30,111,0,3,5,770,0,1,Portal,5,0
INV0001633,2000,CUST0179,SMB,EMEA,Manufacturing,1953.29,EUR,30,107,0,1,6,850,1,0,EDI,4,0
INV0001634,2000,CUST0078,Mid-Market,EMEA,Retail,1267.99,EUR,30,113,0,5,3,714,0,1,Portal,3,0
INV0001635,3000,CUST0015,Mid-Market,DACH,Manufacturing,698.48,EUR,60,119,0,2,3,689,0,0,EDI,5,0
INV0001636,1100,CUST0051,Enterprise,Americas,Manufacturing,933.5,EUR,60,97,0,3,3,748,2,1,Email,1,1
INV0001637,1100,CUST0027,Public Sector,EMEA,Manufacturing,1541.83,USD,90,44,0,2,6,612,2,1,Email,11,0
INV0001638,3000,CUST0124,Enterprise,Americas,Healthcare,3291.86,EUR,30,16,0,4,4,728,3,1,EDI,11,1
INV0001639,1000,CUST0145,Enterprise,DACH,Utilities,1188.94,EUR,30,99,0,0,5,758,0,0,Portal,9,0
INV0001640,2000,CUST0152,Mid-Market,DACH,Retail,5140.95,USD,60,23,0,3,7,757,1,0,Portal,4,0
INV0001641,2000,CUST0114,Enterprise,EMEA,Healthcare,3265.7,EUR,30,63,0,2,2,805,0,0,Email,10,0
INV0001642,1000,CUST0139,Enterprise,APJ,Retail,43612.19,EUR,30,91,0,3,7,635,1,0,EDI,8,1
INV0001643,1100,CUST0076,Enterprise,DACH,Technology,706.51,USD,30,5,0,1,7,643,0,1,Portal,4,0
INV0001644,1000,CUST0113,SMB,Americas,Retail,5011.81,EUR,45,110,0,2,9,664,0,1,Paper,6,1
INV0001645,1000,CUST0020,SMB,DACH,Utilities,5078.16,GBP,45,37,0,3,7,596,3,0,EDI,1,1
INV0001646,1100,CUST0097,SMB,Americas,Technology,1433.56,EUR,30,26,0,2,4,720,0,0,Email,2,0
INV0001647,1000,CUST0101,SMB,DACH,Technology,4675.14,GBP,14,45,0,0,4,731,2,1,Email,5,0
INV0001648,2000,CUST0006,Mid-Market,EMEA,Utilities,9490.76,USD,45,56,0,3,4,722,0,1,EDI,1,0
INV0001649,3000,CUST0099,Public Sector,EMEA,Healthcare,4681.23,EUR,45,55,0,0,9,691,1,1,Paper,11,0
INV0001650,2000,CUST0131,SMB,DACH,Manufacturing,18100.34,EUR,30,19,0,2,8,755,2,1,Email,12,1
INV0001651,1000,CUST0067,SMB,EMEA,Manufacturing,429.85,USD,30,23,0,1,8,723,0,1,Portal,4,0
INV0001652,1000,CUST0099,SMB,EMEA,Retail,1747.0,EUR,90,58,0,2,6,635,0,0,Portal,5,0
INV0001653,1000,CUST0052,Mid-Market,EMEA,Manufacturing,19906.64,EUR,45,28,0,2,3,459,1,1,Portal,10,1
INV0001654,1000,CUST0049,Mid-Market,APJ,Healthcare,11021.77,CHF,45,78,0,1,5,655,0,1,EDI,4,0
INV0001655,3000,CUST0024,Mid-Market,EMEA,Technology,7461.69,USD,45,108,0,0,5,683,0,1,Email,10,0
INV0001656,1100,CUST0060,Enterprise,APJ,Manufacturing,15442.46,CHF,90,3,1,1,7,684,0,1,Portal,2,1
INV0001657,1000,CUST0145,Mid-Market,EMEA,Technology,565.45,GBP,30,5,0,1,4,667,0,0,Portal,7,0
INV0001658,2000,CUST0169,Enterprise,DACH,Utilities,9753.59,USD,30,78,0,0,2,640,0,1,Email,1,0
INV0001659,1100,CUST0115,Enterprise,DACH,Utilities,12933.66,USD,30,4,0,1,4,616,0,0,Portal,9,0
INV0001660,1000,CUST0113,Public Sector,EMEA,Utilities,2118.29,USD,60,77,0,3,9,603,0,1,EDI,9,0
INV0001661,1000,CUST0111,SMB,EMEA,Utilities,66882.92,GBP,30,59,0,1,7,713,3,0,EDI,6,1
INV0001662,2000,CUST0086,Mid-Market,APJ,Healthcare,5198.71,USD,30,55,0,1,8,762,0,1,Paper,11,0
INV0001663,2000,CUST0077,Mid-Market,Americas,Utilities,423.09,EUR,30,73,0,4,4,586,0,1,Portal,8,0
INV0001664,1000,CUST0112,SMB,EMEA,Utilities,6312.81,USD,45,108,0,0,2,675,1,1,Portal,4,0
INV0001665,3000,CUST0142,SMB,EMEA,Healthcare,1986.53,EUR,45,16,0,2,3,739,1,1,Portal,8,0
INV0001666,3000,CUST0075,SMB,EMEA,Technology,14374.99,CHF,30,17,0,0,8,666,0,1,Portal,6,0
INV0001667,2000,CUST0102,SMB,Americas,Utilities,7520.15,USD,30,84,0,2,6,734,0,0,Portal,9,0
INV0001668,1000,CUST0085,Mid-Market,DACH,Technology,2257.88,USD,60,7,0,1,4,761,0,1,Paper,8,0
INV0001669,1000,CUST0052,Mid-Market,DACH,Manufacturing,20487.59,EUR,14,52,0,1,5,710,3,1,EDI,10,0
INV0001670,3000,CUST0053,SMB,DACH,Manufacturing,11343.77,EUR,45,60,0,3,3,643,2,1,EDI,3,0
INV0001671,1000,CUST0015,Public Sector,DACH,Technology,1773.45,EUR,30,48,0,1,3,779,0,1,Paper,1,0
INV0001672,2000,CUST0080,Mid-Market,Americas,Manufacturing,3605.99,USD,60,64,0,0,9,660,0,1,EDI,5,0
INV0001673,2000,CUST0129,Mid-Market,DACH,Manufacturing,7279.1,USD,30,14,0,0,5,660,1,1,Paper,1,0
INV0001674,1000,CUST0124,Mid-Market,DACH,Retail,2885.7,EUR,45,33,0,2,3,719,1,0,Email,6,0
INV0001675,2000,CUST0178,Mid-Market,APJ,Technology,2977.62,EUR,30,1,0,2,5,657,0,1,Email,5,0
INV0001676,3000,CUST0008,Public Sector,APJ,Technology,4396.49,EUR,30,116,0,0,6,663,3,1,EDI,8,0
INV0001677,2000,CUST0137,SMB,EMEA,Technology,1381.48,EUR,45,100,0,2,8,652,1,1,EDI,9,0
INV0001678,1100,CUST0144,Mid-Market,EMEA,Technology,405.69,GBP,45,31,0,6,5,666,0,1,EDI,12,0
INV0001679,3000,CUST0079,Mid-Market,Americas,Utilities,5437.59,GBP,60,5,0,1,3,695,0,1,Portal,1,0
INV0001680,1100,CUST0051,Mid-Market,DACH,Retail,524.09,USD,45,33,0,4,5,532,0,1,Email,6,1
INV0001681,2000,CUST0065,Enterprise,EMEA,Technology,1491.16,EUR,45,115,0,1,3,673,1,1,Portal,10,0
INV0001682,2000,CUST0123,Mid-Market,DACH,Healthcare,658.42,EUR,60,98,0,2,2,548,0,0,EDI,4,1
INV0001683,2000,CUST0156,SMB,EMEA,Retail,749.3,CHF,30,80,1,2,6,650,1,0,EDI,11,0
INV0001684,1000,CUST0116,SMB,APJ,Manufacturing,6618.82,CHF,60,111,0,0,9,705,2,1,Portal,8,1
INV0001685,1000,CUST0093,Enterprise,Americas,Manufacturing,3349.53,EUR,30,22,0,2,5,655,1,1,EDI,6,0
INV0001686,1000,CUST0118,SMB,APJ,Retail,3224.97,USD,30,65,0,0,7,733,0,1,Email,2,0
INV0001687,1100,CUST0013,SMB,Americas,Retail,1062.42,EUR,60,96,0,3,8,706,0,1,EDI,7,0
INV0001688,1100,CUST0110,Mid-Market,Americas,Manufacturing,2124.64,EUR,14,3,0,5,5,518,0,1,Portal,1,1
INV0001689,1100,CUST0008,SMB,Americas,Retail,6280.96,CHF,30,53,1,2,3,770,0,0,Email,4,0
INV0001690,1100,CUST0173,SMB,Americas,Healthcare,4005.04,CHF,14,43,0,3,7,699,1,0,Portal,5,0
INV0001691,2000,CUST0161,SMB,EMEA,Utilities,10034.73,CHF,30,22,0,2,5,637,0,0,Email,2,0
INV0001692,3000,CUST0092,Enterprise,DACH,Technology,11653.32,EUR,45,27,0,6,4,645,0,0,Email,1,1
INV0001693,1000,CUST0068,Enterprise,EMEA,Manufacturing,3245.97,EUR,14,117,0,0,7,524,1,1,EDI,11,1
INV0001694,2000,CUST0132,Mid-Market,DACH,Healthcare,604.95,GBP,30,62,0,1,5,696,0,1,EDI,6,0
INV0001695,2000,CUST0115,Enterprise,EMEA,Manufacturing,1911.27,USD,30,10,1,0,4,729,2,1,Email,2,1
INV0001696,1100,CUST0127,Mid-Market,DACH,Manufacturing,3817.79,EUR,30,82,0,2,3,629,1,1,Email,4,0
INV0001697,1000,CUST0093,SMB,EMEA,Technology,1871.86,EUR,30,71,1,1,2,612,0,1,Email,8,0
INV0001698,2000,CUST0043,Enterprise,DACH,Technology,1397.79,EUR,30,48,0,1,2,691,2,1,EDI,11,0
INV0001699,3000,CUST0014,Mid-Market,DACH,Retail,4551.63,USD,60,48,0,2,4,770,0,1,Paper,6,0
INV0001700,2000,CUST0051,Public Sector,EMEA,Utilities,54274.96,GBP,45,65,0,2,6,762,0,0,Paper,3,0
INV0001701,3000,CUST0096,Mid-Market,DACH,Manufacturing,2533.62,EUR,30,112,0,0,4,742,0,1,EDI,6,0
INV0001702,3000,CUST0077,Mid-Market,APJ,Manufacturing,4217.74,EUR,30,92,0,2,7,832,0,0,EDI,9,0
INV0001703,1000,CUST0092,Mid-Market,EMEA,Technology,1066.74,EUR,30,49,0,2,4,749,1,1,Portal,2,0
INV0001704,2000,CUST0050,Enterprise,EMEA,Technology,15608.5,USD,30,30,0,2,4,767,2,1,Portal,8,0
INV0001705,1100,CUST0169,Enterprise,DACH,Utilities,10598.63,EUR,30,14,0,1,3,687,1,1,EDI,5,1
INV0001706,3000,CUST0067,SMB,Americas,Manufacturing,9857.83,EUR,60,24,0,0,7,654,0,1,EDI,12,0
INV0001707,1000,CUST0153,Mid-Market,Americas,Technology,17637.55,USD,45,17,1,1,7,765,0,1,Email,6,0
INV0001708,1100,CUST0071,Mid-Market,EMEA,Manufacturing,2700.77,EUR,30,97,0,2,10,606,0,1,EDI,7,1
INV0001709,3000,CUST0080,Enterprise,DACH,Manufacturing,3079.31,USD,30,70,0,0,6,712,0,0,Email,9,0
INV0001710,1000,CUST0109,SMB,Americas,Technology,25472.95,USD,45,5,0,2,8,634,2,1,EDI,10,0
INV0001711,2000,CUST0048,Enterprise,APJ,Healthcare,8220.32,EUR,60,112,0,3,5,705,0,0,Email,1,1
INV0001712,1100,CUST0040,SMB,EMEA,Manufacturing,411.5,USD,14,19,0,2,5,700,0,1,EDI,5,0
INV0001713,3000,CUST0069,Mid-Market,DACH,Utilities,6819.64,USD,60,78,0,2,4,692,1,1,EDI,1,0
INV0001714,3000,CUST0145,SMB,DACH,Technology,2296.67,USD,30,2,0,4,1,679,1,0,Email,1,0
INV0001715,1000,CUST0027,Enterprise,DACH,Technology,10862.59,USD,45,71,0,3,7,720,3,1,EDI,6,0
INV0001716,2000,CUST0079,Enterprise,Americas,Utilities,6493.78,EUR,30,67,0,3,8,732,3,1,EDI,5,0
INV0001717,1000,CUST0121,Mid-Market,APJ,Retail,680.23,EUR,45,110,0,1,4,575,0,1,Portal,9,0
INV0001718,2000,CUST0128,SMB,APJ,Retail,5609.81,EUR,30,73,0,2,5,677,2,1,Portal,9,0
INV0001719,2000,CUST0079,Enterprise,Americas,Healthcare,5277.24,EUR,30,59,0,2,6,649,3,1,Portal,12,0
INV0001720,2000,CUST0015,Mid-Market,DACH,Manufacturing,6195.85,EUR,45,64,0,2,5,695,2,1,EDI,4,1
INV0001721,1000,CUST0003,Mid-Market,APJ,Utilities,7741.15,EUR,45,76,0,0,4,649,2,0,Paper,7,1
INV0001722,1000,CUST0085,Enterprise,EMEA,Utilities,20348.54,USD,45,50,0,2,5,776,0,1,EDI,2,0
INV0001723,2000,CUST0146,Mid-Market,EMEA,Utilities,6532.75,EUR,14,86,0,2,3,675,0,1,Email,6,0
INV0001724,1100,CUST0006,Enterprise,Americas,Technology,4333.12,GBP,45,64,0,0,5,754,2,1,Email,2,0
INV0001725,1100,CUST0160,Mid-Market,DACH,Healthcare,14120.26,USD,30,117,0,2,4,609,0,0,EDI,11,1
INV0001726,1000,CUST0122,Enterprise,Americas,Utilities,44572.74,EUR,45,24,1,2,9,659,2,0,Portal,7,1
INV0001727,1000,CUST0002,Mid-Market,APJ,Manufacturing,11057.06,USD,30,88,1,1,2,634,0,1,Portal,1,1
INV0001728,3000,CUST0062,Mid-Market,Americas,Retail,5252.8,EUR,30,100,0,2,5,710,0,1,Email,5,0
INV0001729,1000,CUST0040,Mid-Market,Americas,Technology,6661.88,CHF,30,87,0,1,5,591,1,0,Email,10,0
INV0001730,1100,CUST0171,Mid-Market,EMEA,Healthcare,5535.0,CHF,90,118,1,2,3,552,0,1,Portal,10,0
INV0001731,3000,CUST0100,Public Sector,DACH,Healthcare,4313.24,GBP,45,53,0,3,4,633,0,0,Email,9,1
INV0001732,1000,CUST0059,Mid-Market,Americas,Utilities,41086.27,USD,30,65,0,4,6,722,1,0,EDI,8,0
INV0001733,2000,CUST0051,SMB,Americas,Technology,1926.57,GBP,45,19,0,1,5,619,0,1,Email,12,0
INV0001734,1000,CUST0102,Enterprise,APJ,Manufacturing,14223.5,USD,30,45,1,3,7,700,2,1,Portal,12,1
INV0001735,3000,CUST0001,Mid-Market,DACH,Manufacturing,3706.53,GBP,30,20,0,1,8,631,2,1,Paper,5,1
INV0001736,2000,CUST0047,Enterprise,DACH,Utilities,893.87,EUR,30,96,0,1,5,549,0,1,Email,12,0
INV0001737,3000,CUST0030,Mid-Market,EMEA,Technology,3471.24,GBP,60,94,0,0,3,744,1,0,EDI,9,1
INV0001738,1000,CUST0112,SMB,Americas,Healthcare,2382.45,USD,60,24,0,1,7,729,0,1,Email,1,0
INV0001739,1100,CUST0121,SMB,Americas,Technology,7757.82,EUR,60,97,0,3,5,677,1,1,Portal,9,1
INV0001740,2000,CUST0085,Mid-Market,APJ,Utilities,4655.78,CHF,30,39,0,6,5,683,0,0,Email,3,0
INV0001741,1000,CUST0026,SMB,DACH,Retail,1446.46,USD,14,88,0,1,4,664,0,1,EDI,11,0
INV0001742,1000,CUST0067,Enterprise,EMEA,Manufacturing,19822.21,GBP,60,113,0,3,4,603,2,1,Email,3,1
INV0001743,1000,CUST0152,Enterprise,DACH,Healthcare,13288.32,EUR,30,100,0,4,2,778,0,1,EDI,6,0
INV0001744,3000,CUST0037,SMB,DACH,Technology,22367.37,USD,45,23,0,5,2,672,1,1,Email,11,0
INV0001745,2000,CUST0030,Enterprise,EMEA,Utilities,5425.22,USD,90,22,0,1,5,707,0,1,Portal,10,0
INV0001746,2000,CUST0021,Enterprise,Americas,Manufacturing,4074.41,EUR,30,14,0,3,3,643,2,1,EDI,2,0
INV0001747,2000,CUST0148,Public Sector,EMEA,Retail,8855.01,USD,30,102,0,3,6,713,1,1,Email,12,1
INV0001748,1100,CUST0022,Public Sector,EMEA,Utilities,2306.88,USD,60,66,0,3,7,766,1,1,Portal,6,0
INV0001749,1100,CUST0105,SMB,Americas,Utilities,4849.17,EUR,45,19,0,3,4,692,0,0,EDI,7,0
INV0001750,1100,CUST0180,Mid-Market,Americas,Manufacturing,3517.61,USD,60,71,1,2,5,707,1,0,Email,1,0
INV0001751,2000,CUST0116,SMB,DACH,Utilities,912.25,EUR,45,64,1,1,2,746,0,1,EDI,1,1
INV0001752,1000,CUST0075,Enterprise,EMEA,Manufacturing,4835.93,GBP,30,72,0,0,10,733,1,1,EDI,6,1
INV0001753,3000,CUST0038,Mid-Market,Americas,Manufacturing,2662.4,GBP,60,77,0,2,6,758,2,1,Portal,5,1
INV0001754,2000,CUST0001,Mid-Market,Americas,Utilities,3279.09,EUR,60,20,0,2,4,704,1,1,Portal,1,0
INV0001755,1000,CUST0029,Public Sector,Americas,Manufacturing,6197.95,EUR,60,47,0,5,7,704,0,0,EDI,2,0
INV0001756,1100,CUST0172,Public Sector,DACH,Retail,16093.32,EUR,30,87,0,0,8,698,2,1,EDI,9,0
INV0001757,1000,CUST0026,SMB,EMEA,Manufacturing,1735.05,EUR,30,110,0,1,4,745,1,0,Portal,8,0
INV0001758,3000,CUST0004,Enterprise,APJ,Technology,2970.88,GBP,30,30,0,2,9,648,1,1,Portal,7,0
INV0001759,3000,CUST0147,Mid-Market,EMEA,Manufacturing,1894.41,EUR,30,69,1,1,6,720,2,1,Portal,7,0
INV0001760,3000,CUST0076,Enterprise,EMEA,Retail,1769.25,EUR,90,114,0,2,6,850,0,0,Email,12,0
INV0001761,1000,CUST0065,SMB,APJ,Retail,2265.84,EUR,90,73,1,2,2,707,0,1,Portal,6,1
INV0001762,1000,CUST0130,Enterprise,DACH,Healthcare,3441.72,USD,30,28,1,2,6,590,0,1,Email,12,1
INV0001763,1000,CUST0095,Enterprise,Americas,Technology,7825.67,USD,90,71,0,3,10,658,1,1,Portal,4,0
INV0001764,1000,CUST0165,SMB,APJ,Manufacturing,5922.23,EUR,30,3,0,0,3,727,0,1,Email,10,0
INV0001765,1000,CUST0085,Mid-Market,DACH,Technology,1394.51,EUR,60,59,0,1,5,630,1,1,Portal,8,0
INV0001766,1000,CUST0129,SMB,Americas,Technology,16462.96,EUR,45,69,1,1,3,607,0,1,EDI,4,1
INV0001767,3000,CUST0159,Enterprise,EMEA,Retail,11403.01,EUR,45,7,0,2,3,577,1,1,Portal,2,0
INV0001768,1000,CUST0084,SMB,APJ,Technology,1642.14,EUR,45,25,0,2,5,664,0,1,Email,2,0
INV0001769,1000,CUST0052,Enterprise,APJ,Retail,15295.54,USD,45,119,0,4,3,801,0,1,EDI,8,0
INV0001770,2000,CUST0176,Enterprise,APJ,Retail,5962.74,EUR,60,76,0,0,4,640,0,1,EDI,2,0
INV0001771,1100,CUST0041,Mid-Market,DACH,Healthcare,3589.33,EUR,30,56,0,3,6,746,1,1,Email,8,0
INV0001772,2000,CUST0008,Enterprise,Americas,Retail,6160.94,USD,60,28,0,1,2,659,0,1,Email,9,0
INV0001773,2000,CUST0105,SMB,APJ,Retail,4117.25,USD,30,15,1,3,3,651,1,1,Portal,9,0
INV0001774,3000,CUST0178,Enterprise,Americas,Manufacturing,7497.56,EUR,30,52,0,0,6,719,0,0,Email,2,0
INV0001775,2000,CUST0016,Enterprise,Americas,Healthcare,5149.64,EUR,45,66,1,1,4,565,1,1,Email,2,1
INV0001776,1100,CUST0153,SMB,DACH,Healthcare,2968.18,USD,60,22,0,3,4,805,0,1,Portal,4,0
INV0001777,2000,CUST0150,Enterprise,APJ,Healthcare,504.15,EUR,60,97,1,2,6,720,0,0,Email,6,1
INV0001778,1100,CUST0168,SMB,DACH,Manufacturing,7357.99,USD,30,52,0,3,6,759,2,1,EDI,2,0
INV0001779,1000,CUST0076,SMB,DACH,Technology,2857.38,USD,14,7,0,2,6,661,3,0,EDI,6,0
INV0001780,1100,CUST0046,Enterprise,APJ,Retail,9574.36,GBP,30,17,0,0,7,717,0,1,Portal,1,0
INV0001781,1000,CUST0093,SMB,APJ,Healthcare,7014.67,EUR,60,104,0,3,5,750,0,1,Portal,2,0
INV0001782,2000,CUST0026,Mid-Market,APJ,Retail,2936.44,EUR,90,41,0,2,3,673,1,1,EDI,5,0
INV0001783,1000,CUST0152,Mid-Market,EMEA,Technology,12383.72,GBP,60,45,0,4,6,615,3,1,Portal,7,1
INV0001784,1000,CUST0120,Enterprise,DACH,Technology,5245.28,EUR,30,24,0,3,4,609,0,1,EDI,5,0
INV0001785,1000,CUST0087,SMB,EMEA,Healthcare,5023.21,EUR,60,97,0,3,4,648,1,1,Email,9,1
INV0001786,2000,CUST0093,Mid-Market,DACH,Healthcare,3659.14,USD,30,98,0,1,5,697,0,1,Portal,3,0
INV0001787,1000,CUST0129,Mid-Market,APJ,Utilities,24778.55,EUR,60,30,1,1,3,668,0,0,Portal,2,0
INV0001788,2000,CUST0095,Public Sector,EMEA,Technology,2000.33,USD,45,88,0,4,2,643,0,1,Paper,12,0
INV0001789,3000,CUST0152,Mid-Market,EMEA,Utilities,3014.51,CHF,30,55,0,0,9,731,1,0,Portal,6,0
INV0001790,1000,CUST0167,SMB,DACH,Utilities,1153.78,USD,45,21,0,0,7,645,0,1,Portal,8,0
INV0001791,2000,CUST0171,SMB,EMEA,Technology,9073.09,EUR,60,96,0,2,6,635,1,0,EDI,9,1
INV0001792,1000,CUST0112,Public Sector,APJ,Healthcare,2295.59,CHF,30,10,0,1,2,750,0,1,EDI,4,0
INV0001793,1000,CUST0134,Public Sector,Americas,Utilities,2582.37,USD,30,105,0,4,4,721,0,0,Email,1,1
INV0001794,2000,CUST0056,Public Sector,DACH,Utilities,2458.28,EUR,45,4,0,1,4,588,0,0,Email,11,0
INV0001795,3000,CUST0007,Enterprise,DACH,Retail,4518.15,USD,90,39,0,2,6,580,0,0,Email,9,0
INV0001796,1000,CUST0073,SMB,EMEA,Healthcare,1137.63,EUR,45,28,0,1,4,597,0,0,Paper,7,0
INV0001797,1100,CUST0157,SMB,DACH,Technology,401.25,EUR,30,29,0,0,4,678,1,0,EDI,11,0
INV0001798,1000,CUST0025,SMB,APJ,Manufacturing,6840.32,USD,45,58,0,3,5,768,0,1,Email,6,0
INV0001799,1100,CUST0099,Mid-Market,Americas,Retail,459.79,EUR,30,91,0,1,4,789,2,0,EDI,1,0
INV0001800,2000,CUST0035,Public Sector,DACH,Utilities,10371.79,EUR,30,48,0,0,5,736,1,1,Portal,10,0
INV0001801,2000,CUST0078,Enterprise,Americas,Utilities,21730.11,USD,14,62,0,1,4,823,0,0,Email,10,0
INV0001802,2000,CUST0026,Mid-Market,EMEA,Healthcare,3560.18,EUR,30,117,0,3,4,695,2,1,Email,5,0
INV0001803,1000,CUST0133,Mid-Market,DACH,Utilities,16555.4,EUR,30,60,0,2,9,763,0,1,EDI,3,0
INV0001804,2000,CUST0146,Enterprise,EMEA,Technology,4123.8,EUR,30,96,0,1,5,637,0,1,Email,10,0
INV0001805,2000,CUST0137,SMB,DACH,Healthcare,22679.19,USD,30,47,0,4,6,563,1,1,Portal,1,1
INV0001806,2000,CUST0127,Enterprise,EMEA,Manufacturing,2620.11,GBP,45,10,0,0,5,657,3,1,Email,1,1
INV0001807,1000,CUST0043,SMB,Americas,Retail,353.14,EUR,30,31,0,2,7,671,0,1,Portal,11,0
INV0001808,1100,CUST0096,SMB,APJ,Manufacturing,3889.72,USD,30,20,0,0,3,850,0,1,Portal,3,0
INV0001809,1100,CUST0019,Mid-Market,EMEA,Utilities,25421.77,EUR,30,109,0,0,6,680,1,1,Email,10,0
INV0001810,1000,CUST0068,SMB,Americas,Healthcare,7418.39,EUR,60,4,0,2,5,604,0,1,Email,7,0
INV0001811,1000,CUST0092,Enterprise,DACH,Utilities,2462.45,EUR,60,99,0,2,4,752,2,1,EDI,12,0
INV0001812,1100,CUST0121,SMB,EMEA,Technology,5975.04,EUR,30,17,1,2,4,623,0,1,Portal,11,0
INV0001813,2000,CUST0018,Public Sector,DACH,Technology,11727.37,EUR,45,19,0,1,3,691,3,1,EDI,6,1
INV0001814,1000,CUST0147,Enterprise,EMEA,Healthcare,3866.49,USD,60,64,0,1,3,746,0,1,Email,9,0
INV0001815,2000,CUST0083,SMB,DACH,Technology,66683.28,USD,45,10,0,2,11,610,2,1,Portal,2,1
INV0001816,1100,CUST0159,Mid-Market,APJ,Retail,2457.04,CHF,30,10,0,0,4,794,1,0,EDI,12,0
INV0001817,2000,CUST0095,Mid-Market,APJ,Retail,12120.29,CHF,14,94,0,1,6,765,3,0,EDI,12,1
INV0001818,1100,CUST0099,SMB,EMEA,Technology,9414.76,EUR,30,8,0,3,5,706,0,1,EDI,4,0
INV0001819,1100,CUST0125,Mid-Market,Americas,Manufacturing,2028.76,EUR,30,72,1,1,6,811,0,0,Portal,7,0
INV0001820,2000,CUST0148,SMB,DACH,Manufacturing,2709.01,EUR,30,15,0,0,10,651,0,1,Paper,12,0
INV0001821,3000,CUST0029,Enterprise,Americas,Manufacturing,12320.3,EUR,90,11,0,1,6,740,1,1,Paper,4,0
INV0001822,1100,CUST0093,Mid-Market,DACH,Manufacturing,4924.74,GBP,30,81,0,1,5,701,0,1,Portal,2,1
INV0001823,1100,CUST0006,SMB,DACH,Manufacturing,6032.85,EUR,30,48,0,3,5,632,0,1,Email,12,0
INV0001824,2000,CUST0086,Enterprise,Americas,Manufacturing,759.18,EUR,90,3,0,1,4,634,0,0,Email,3,1
INV0001825,2000,CUST0147,SMB,EMEA,Manufacturing,8423.65,EUR,45,82,0,2,8,832,1,0,Email,2,1
INV0001826,1000,CUST0156,Enterprise,EMEA,Utilities,5719.64,GBP,30,117,0,0,6,759,1,1,EDI,6,0
INV0001827,1100,CUST0052,SMB,EMEA,Manufacturing,3955.63,EUR,90,68,0,0,3,747,0,1,Email,6,0
INV0001828,1100,CUST0070,SMB,DACH,Technology,6179.15,USD,30,46,0,3,4,633,1,1,Paper,3,0
